full_text,sentimen
"Showroom Tangkas Motor Listrik Bekasi Timur Resmi Dibuka, Permintaan Kendaraan Listrik Semakin Meningkat https://t.co/fANqtOu6od",Positif
"@bank_indonesia Rupiah alergi sama rakyat kecil. Ngumpulnya di mereka lagi mereka lagi. Jadiiii...???
Apalagi mau disubsidi tuh kendaraan listrik. Tambah ngimpul aja rupiah di sana ??",Negatif
"Subsidi Konversi Kendaraan Listrik Bikin Negara Kehilangan Rp6,25 Triliun! https://t.co/VAJmDmlF8d",Negatif
1/5: Tahukah kamu bahwa PLN telah memasang stasiun pengisian kendaraan listrik umum atau SPKLU di berbagai rest area di sepanjang jalan tol? Ini adalah kabar baik bagi keluarga dan para pengendara mobil listrik yang sedang melakukan perjalanan. https://t.co/zpbH82pRVt,Positif
"Sambut Masifnya Penggunaan Kendaraan Listrik, PLN Kebut Pembangunan SPKLU Dan SPBKLU https://t.co/u3emk2jeQ3",Positif
Manajemen Blue Bird (BIRD) mengaku pengadaan kendaraan listrik tidak mudah lantaran membutuhkan investasi yang tinggi. https://t.co/9M0qqg76F6,Negatif
"Pengisian daya kendaraan listrik bisa lebih murah dengan melakukannya dirumah
#PakaiMolis #PLNEmobilizeYou https://t.co/Cufhit08jY",Positif
"Kendaraan listrik dapat membuat kamu menyetir dgn lebih nyaman dan berkonsentrasi dijalan
#PakaiMolis #PLNEmobilizeYou https://t.co/qoGbFW9QXI",Positif
"Kendaraan listrik cocok banget buat kamu yang sensitif dengan suara yang berisik
#PakaiMolis #PLNEmobilizeYou https://t.co/riEZJs5gPi",Positif
"Kamu juga tidak perlu khawatir lagi akan polusi yang dihasilkan oleh kendaraan di jalan, karena dengan kesadaran masyarakat dengan menggunakan kendaraan listrik itu akan mengurangi polusi dilingkungan sekitar
#PakaiMolis #PLNEmobilizeYou https://t.co/zUK6MOv8mO",Positif
apakah kendaraan berbasis listrik adalah pilihan yg tepat sebagai kendaraan yang ramah lingkungan? mengingat energi listrik di Indonesia masih menggunakan SDA yang tidak terbaharukan,Negatif
"Kini PLN telah menyediakan kebutuhan masyarakat, Dari informasi lokasi insfratruktur pengisian daya hingga marketplace yang di dalamnya memuat kebutuhan masyarakat atas kendaraan listrik. Aplikasi yang dimaksud adalah PLN Mobile ?
#PakaiMolis #PLNEmobilizeYou https://t.co/CqSI2r1z6m",Positif
"Karena keunggulannya kini penjualan mobil listrik meningkat drastis. Kamu juga jangan sampai ketinggalan untuk membeli mobil listrik ya guys, kapan lagi ada kendaraan yang mendukung energi bersih dengan harga terjangkau dan desain modern??
#PakaiMolis #PLNEmobilizeYou https://t.co/cygNnDKdpT",Positif
"Wahhh kapan lagi beli mobil tapi sangat hemat biaya. Selain dapat home charging gratis dari PLN untuk setiap pembelian kendaraan listrik, ternyata kendaraan listrik tidak perlu ganti oli loh. Yang pastinya akan membuat jauh lebih hemat lagi?
#PakaiMolis #PLNEmobilizeYou https://t.co/dTxshGvA00",Positif
"PLN telah bekerja sama dengan ATPM ataupun distributor kendaraan listrik yang memberikan keuntungan besar, salah satu contohnya yaitu setiap pelanggan yang membeli mobil listrik akan langsung mendapatkan layanan home charging gratis
#PakaiMolis #PLNEmobilizeYou https://t.co/xF9xKS1Gqt",Positif
"RT @hidayatul_tamoy: Emosi bacanya. Subsidi kendaraan listrik mahal2 bisa, bantu pengobatan gakbisa. Dah betul alm gusdur bubarin kemensos",Negatif
"RT @FPKSDPRRI: Anggaran Subsidi Kendaraan Listrik Belum Dibahas, Politisi PKS Minta LBP Jangan Banyak Bicara https://t.co/MwZxhODq7I",Negatif
Lebih mudah mengisi daya kendaraan listrik dengan aplikasi SuperApp PLN Mobile karena dapat mengetahui informasi lokasi pengisian daya. #PakaiMolis #PLNEmobilizeYou https://t.co/BcVFkgFJmq,Positif
Wahhh PLN selalu jadi garda terdepan untuk meningkatkan pelayanan kendaraan listrik #PakaiMolis #PLNEmobilizeYou https://t.co/CpreTGP22l,Positif
Yuk beralih ke kendaraan listrik karena lebih hemat dan ramah lingkungan #PakaiMolis #PLNEmobilizeYou https://t.co/d6P3RVtF7V,Positif
lebih mudah dan praktis untuk mengisi daya kendaraan listrik dengan layanan Home Charging Services #PakaiMolis #PLNEmobilizeYou https://t.co/IvWuTnHjY1,Positif
Gausah khawatir lagi karena ngecharger kendaraan listrik bisa dilakukan dirumah loh. #PakaiMolis #PLNEmobilizeYou https://t.co/tuaavRTkrM,Positif
"PLN menyiapkan terintergritas untuk pelayanan kendaraan listrik dengan SuperApp PLN Mobile.
#PakaiMolis #PLNEmobilizeYou https://t.co/QcX9thUIhx",Positif
Ga ribet lagi buat ngecharger kendaraan listrik karena sekarang semakin mudah dengan layanan Home Charging Services #PakaiMolis #PLNEmobilizeYou https://t.co/bfRfjUIKFS,Positif
Mantap banget semakin mudah untuk ngecharger kendaraan listrik dengan layanan Home Charging Services #PakaiMolis #PLNEmobilizeYou https://t.co/aKxSN3FtnZ,Positif
"Kendaraan listrik memiliki beberapa keuntungan!
#PakaiMolis #PLNEmobilzeYou https://t.co/tbXeZgxri5",Positif
"Kini tidak perlu repot, pengisian daya kendaraan listrik bisa dari rumah saja!
#PakaiMolis #PLNEmobilzeYou https://t.co/NVkRU5GO6U",Positif
Serumit apa ya kira2 pengalihan subsidi kendaraan listrik jadi biaya pengobatan pasien yg kena gagal ginjal akut,Negatif
"RT @roman_paqr: Komitmen global utk mendorong energi bersih merambah jg ke sektor otomotif dgn hadirnya kendaraan listrik.
Pemerintah kita�",Positif
@roman_paqr mantap.. kendaraan listrik menjadi solusi utk mengurangi ketergantungan pada penggunaan BBM..??,Positif
Kebijakan subsidi kendaraan bermotor listrik berbasis baterai (KBLBB) yang akan mulai berlaku pada 20 Maret mendatang semakin menghidupkan roda pertumbuhan industri tersebut di Tanah Air. https://t.co/qjMqCjOwLB,Positif
"Keunggulan yang paling saya suka dari kendaraan listrik itu hanya biaya perawatan nya yang sangat murah dan tidak ribet, karena saya sendiri tidak menyukai hal yang ribet #PakaiMolis #PLNEmobilizeYou https://t.co/95P2xdzopP",Positif
"Kadang suka sebel sama orang orang yang knalpot nya berisik, semoga orang orang cepet ganti ke kendaraan listrik lah, biar ga berisik lagi kendaraan mereka #PakaiMolis #PLNEmobilizeYou https://t.co/spRWhvJNfP",Positif
"Dengan menggunakan app PLN mobile, masyarakat yang menggunakan kendaraan listrik bakal sangat terbantu #PakaiMolis #PLNEmobilizeYou https://t.co/JMcjg9BtrA",Positif
"Selagi fasilitas masih menguntungkan banget, mending dimanfaatin dari sekarang, dan mulai pindah ke kendaraan listrik #PakaiMolis #PLNEmobilizeYou https://t.co/nZEmCdpgGU",Positif
"Semoga fasilitas yang diberikan ga cuman home charging, biar masyarakat semakin tertarik buat pindah ke kendaraan listrik #PakaiMolis #PLNEmobilizeYou https://t.co/37xt5G37LD",Positif
Kalau beralih ke kendaraan listrik apakah selalu dapat keuntungan? Emang bisa se perfect itu? #PakaiMolis #PLNEmobilizeYou https://t.co/PGfEHi1FB2,Negatif
@_pln_id Wah ini bener banget kendaraan listrik ini banyak yang pengen punya loh karna banyak manfaatnya juga bikin lingkungan bersih serta ramah lingkungan. yuk buruan #PakaiMolis,Positif
@_pln_id oh baru tau aku kalo kendaraan listrik ini udah berkembang sejauh ini demi lingkungan yang lebih baik #PakaiMolis,Positif
"@_pln_id Semogaa ada ekosistem untuk kendaraan listrik yaa, supaya udara jg lebih bagus #PakaiMolis",Positif
@_pln_id Jadi enak nih kalau menggunakan kendaraan listrik karena lingkungan lebih bersih dan ramah #PakaiMolis,Positif
"@_pln_id fasilitas kendaraan listrik sekarang udah banyak ya dimana-mana, jadi ngga perlu bingung lagi kalau mau charge baterai. keren nih kalau semua bisa beralih #PakaiMolis",Positif
@_pln_id Banyak manfaat banget dengan adanya kendaraan listrik ini #PakaiMolis,Positif
"@_pln_id Keren banget sih ini dan pastinya bisa menjaga lingkungan juga, yg dikhawatirkan dari kendaraan listrik tu ya pengisian baterai-nya tapi untung aja udh disiapkan stasiun pengisian bahan kendaraan listrik umum #PakaiMolis",Positif
@_pln_id Kendaraan listrik harus jadi transportasi utama di Indonesia guna meminimalisir pencemaran udara #PakaiMolis,Positif
@_pln_id Keren bgt pakai kendaraan listrik banyak untungnya yaa #PakaiMolis,Positif
"@_pln_id Mending beralih ke Kendaraan Listrik, apalagi sudah di dukung dan difasilitasi dengan baik. Ayo Ciptakan Indonesia yg lebih Ramah Lingkungan #PakaiMolis",Positif
@_pln_id banyak banget ya ternyata manfaat dari penggunaan kendaraan listrik #PakaiMolis,Positif
@_pln_id kendaraan listrik sekarang sudah difasilitasi dengan tempat pengisian baterainya #PakaiMolis,Positif
@_pln_id kendaraan listrik sekarang udah gampang banget di temuin dan ramah lingkungan juga tentunya #PakaiMolis,Positif
@_pln_id Salah satu dampak positif penggunaan kendaraan listrik #PakaiMolis tuh ramah lingkungan bgt,Positif
@_pln_id keren bgt ya memang sudah saatnya nih Indonesia mengganti kendaraannya pake kendaraan listrik #PakaiMolis,Positif
mendukung yuk gelar pameran otomotif tahun ini pak jokowi udah sudah membuka resmi lohh dengan dukungan PLN sebagai dukungan perkembangan kendaraan listrik #PakaiMolis,Positif
@_pln_id bener bgt sih  kendaraan listrik ramah lingkungan dan bikin nyaman bgt deh pokoknya #PakaiMolis,Positif
@_pln_id sudah coba kendaraan listrik belum? biar ga penasaran cobain #PakaiMolis,Positif
@_pln_id Indonesia sekaligus sangat membutuhkan kendaraan listrik untuk meminimalisir polusi yg semakin memburuk dengan hadirnya kendaraan listrik semakin memberikan kemajuan teknologi #PakaiMolis,Positif
@_pln_id Untuk jaga lingkungan pakai Kendaraan Listrik ini si ok banget #PakaiMolis,Positif
"@_pln_id Emang menarik, semoga makin banyak sosialisasi langsung ke masyarakat ttg kendaraan listrik #PakaiMolis",Positif
@_pln_id banyak manfaatnya jika menggunakan kendaraan listrik salah satunya bisa mengurangi polusi jadi lingkungan bisa lebih bersih dan juga nyaman #PakaiMolis,Positif
"@_pln_id Demi lingkungan yang bebas akan polusi udara, diadakan kendaraan listrik, hemat energi lagi #PakaiMolis",Positif
"@_pln_id ciptakan Indonesia yang ramah lingkungan dengan cara beralih ke kendaraan listrik, yang pastinya sudah difasilitasi SPBKLU dimana saja #PakaiMolis",Positif
@_pln_id zaman semakin canggih.. kendaraan pun dibuat dengan listrik..tentu sangat bagus krn akan mengurangi polusi udara dan motor listrik ini gak kalah kerennnn dengan motor biasa #PakaiMolis,Positif
@_pln_id sekarang kendaraan ada yang ramah lingkungan menggunakan listrik #PakaiMolis,Positif
@_pln_id Indonesia emang harusnya pakai kendaraan listrik si buat ngurangi polusi #PakaiMolis,Positif
"@_pln_id wahhh hebat sih fasilitas Kendaraan Listrik udah banyak jadi gak akan susah dan ribet lagi, mana kalo pake kendaraan listrik juga sama dengan mendukung lingkungan yang sehat tanpa polusi udara #PakaiMolis",Positif
"@_pln_id Bener banget setuju, jadi tertarik nihh sama kendaraan listrik apalagi ramah lingkungan keren deh, terus sekarang udah difasilitasi juga nih #PakaiMolis",Positif
"@_pln_id Banyak banget yah kelebihan pakai kendaraan listrik, jadi pengen beli deh #PakaiMolis",Positif
@_pln_id Sangat bagus untuk mendukung pengurangan emisi carbon sebab Kendaraan Listrik ini #PakaiMolis,Positif
@_pln_id Wah kalo gitu lebih baik kita beralih ke kendaraan listrik nih karena mencegah kerusakan lingkungan #PakaiMolis,Positif
"RT @KementerianESDM: KENDARAAN BERMOTOR LISTRIK BERBASIS BATERAI DISUBSIDI??

#SobatEnergi! Subsidi terkait KBLBB dari pemerintah semakin n�",Negatif
"Tidak Seperti Motor, Bantuan Mobil Listrik Diundur 1 April 2023
Sebelumnya pada pengumuman pertama, pemerintah akan memberikan subsidi kendaraan listrik mulai 20 Maret tahun ini.
https://t.co/2fsm1D7Ia1",Negatif
"PT PLN ULP Sulselbar, UP3 Kendari, dan ULP Kolaka meluncurkan SPKLU pertama di Kabupaten Kolaka, Sulawesi Tenggara (Sultra), Senin (20/3/2023) pagi. Hal itu dilakukan untuk menunjang penggunaan kendaraan listrik di Kabupaten Kolaka. 

https://t.co/t8g0G2qAhI",Positif
RT @tempodotco: Target Nol Emisi Karbon dengan Kendaraan Listrik https://t.co/LYBRSzGNDP #TempoNasional,Positif
"Biarpun pemerintah memberi subsidi utk kendaraan listrik mrk tdk berpikir resiko kepada pemilik kendaraan mulai dari batery, tarif listrik suka naik,dll. https://t.co/36RZvHqXnf",Negatif
Menko Marves Luhut Binsar Pandjaitan optimistis program insentif Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) mampu mendorong hadirnya transformasi industri hijau. https://t.co/qKRMRRSdHP,Positif
Ngecharger kendaraan listrik sekarang semakin mudah dan ga ribet karena bisa di charger dari rumah. #PakaiMolis #PLNEmobilizeYou https://t.co/L0DPLgTIrO,Positif
"@tempodotco Yuk mari dibeli-dibeli kendaraan listriknya jangan lupa ngecas-nya sering-sering ya biar ada dana buat PLN bayar ke para investor pembangkit listrik, semakin banyak kalian pakai mobil makin besar pemasukan buat mereka�.yuk-yuk borong yuk",Negatif
"Semoga energi bersih cepat terwujud, yuk guys beralih ke kendaraan listrik. #PakaiMolis #PLNEmobilizeYou https://t.co/o8r5trOy3p",Positif
yuk buruan beralih ke kendaraan listrik. #PakaiMolis #PLNEmobilizeYou https://t.co/7DvDrtlEQJ,Positif
"Faktanya emisi karbon yang dihasilkan oleh motor bensin lebih banyak daripada motor listrik. Ayo kita mulai melestarikan penggunaan kendaraan listrik untuk mengurangi polusi dan mendukung program pemerintah untuk energi bersih bersama PLN
#PakaiMolis #PLNEmobilizeYou https://t.co/o39Z864ISa",Positif
"Kenapa harus kendaraan listrik? Karena kendaraan listrik memiliki banyak keunggulan terutama dalam mengurangi polusi di lingkungan sekitar
#PakaiMolis #PLNEmobilizeYou https://t.co/LqPLdcEXhb",Positif
"Bagaimana ya jika daya mobil listrik kamu habis saat berada dirumah? Kini tidak perlu repot lagi untuk mencari tempat pengisian daya, karena mulai sekarang untuk setiap pembelian kendaraan listrik akan mendapatkan Home Charging gratis dari PLN
#PakaiMolis #PLNEmobilizeYou https://t.co/7EIAMlpdQ0",Positif
"Kini ngecas kendaraan listrik bisa dari rumah karena PLN telah bekerjasama dengan banyak perusahaan untuk mendukung program pemerintah
#PakaiMolis #PLNEmobilizeYou https://t.co/X01jyFoBim",Positif
Pemerintah memberikan bantuan untuk mendorong penggunaan kendaraan listrik. Bantuan ini akan digelontorkan pemerintah hanya dalam 2 tahun ke depan. https://t.co/keuRz6SHKa,Positif
kalo sesuatu mau dibuat sulit maka hal itu akan sulit  tapi kalo dipermudah makan akan mudah contoh bisa buat kebijakan baru utk seluruh SPBU wajib menyediakan cas utk kendaraan Listrik. yang lain misal kerja sama sama Indomaret dan alfamart dll. https://t.co/V4ALW5hUfz,Positif
"Pengamat: Subsidi Kendaraan Listrik Menarik, tapi Mau Ngecas di Mana? https://t.co/9RmHuNiOQU",Negatif
"Mendorong pengembangan ekosistem kendaraan listrik, pemerintah berupaya meningkatan minat masyarakat dalam penggunaan kendaraan listrik.

#kabarotocom #otonews #kendaraanlistrik #motorlistrik

https://t.co/TgM6So4qGU",Positif
"@Askrlfess Ga bakal macet berkurang. Kendaraan listrik kan di subsidi. Mending subsidi tu buat nambah TJ, KRL aja yang kasarnya sekarang urgent aja drama mulu tu dpr sama kemenperin wkwk.",Negatif
"Pastikan Lebih Irit, PLN Ajak Pelaku UMKM Gunakan Kendaraan Listrik https://t.co/PUOzxIabdG #Pln #PtPln #Kelistrikan #EnergiListrik",Positif
"Alihkan Dana Subsidi Kendaraan Listrik Ke Hal Yang Lebih Bermanfaat Untuk Rakyat Di Berbagai Sektor Seperti Pertanian, Peternakan, Perkebunan, dan Perikanan @jokowi @KementerianESDM

#TolakSubsidiKendaraanListrik",Negatif
"@Askrlfess Solusi pemerintah : 'Subsidi kendaraan listrik.' 
Kendaraannya kendaraan pribadi lagi wkwkwk lawak.",Negatif
"@CommuterLine @januarnis Tambahkan gerbong saja, dr pada subsidi kendaraan listrik ya kan @KemenkeuRI",Negatif
"gelaran Indonesia International Motor Show 2023 di Jiexpo Kemayoran. 

Hal ini dilakukan untuk mendukung target pemerintah dalam transisi energi sekaligus pengurangan emisi karbon.

PLN siap mengoptimalkan infrastruktur ekosistem kendaraan listrik sebagaimana arahan Presiden",Positif
"RT @politiknesiacom: Temui Wakil PM Korsel, Menko Luhut Bahas Investasi Baterai Kendaraan Listrik di�RI https://t.co/BEu1KnPDl2",Positif
"RT @Retnowonosari: Bukan Erick Thohir namanya kalo gak Sat Set. 
Menteri BUMN  @erickthohir  tengah menjajaki pembuatan 100 mobil listrik bermotif batik",Positif
"RT @Aprilia_wiji: Keren....100 mobil listrik bermotif batik akan hadir di Indonesia, hal ini diungkapkan  menteri BUMN Erick Thohir",Positif
"RT @mang_ib: Pemerintah terus meningkatkan minat masyarakat untuk menggunakan kendaraan listrik. 
@jokowi
https://t.co/jyMUy5aKSF",Positif
@sonik_dr @april_hamsa @adriansyahyasin Komisi 6 ini jg yg ngurusin subsidi kendaraan listrik kah? Wah kacau sih,Negatif
"Mau beli kendaraan operasional tuh banyak pertimbangan tau wkwkwk, harus bikin perhitungan sewa, beli cash dan kredit. Untuk kelas Menteri ya emang sudah sewajarnya pakai Alphard, sekarang juga lagi pada mau ganti ke mobil listrik kan? Alias ke IONIQ, harganya kurleb sama.",Negatif
@tirta_cipeng bukanya meratakan listrik diseluruh negeri malah promosi kendaraan listrik ?? kyk gini apa ada permainan ya dok dari perusahaan wkwkwk konspirasi,Negatif
"RT @Aryprasetyo85: Bupati kampung yang visioner Selain pemkab, masyarakat di sumenep sudah menggunakan kendaraan listrik bahkan dari 2021",Positif
"Berkat strategi jitu dan langkah visionernya, Cak Fauzi pelan tapi pasti berhasil mempromosikan kendaraan listrik kepada warga Sumenep.

Sumber: https://t.co/NzvEk7Px76 https://t.co/O6JQfMYuEf",Positif
"sosoan banget lah, hapus subsidi kendaraan listrik sono https://t.co/9cCEj19fdX",Negatif
RT @zul_piliank02: @CNNIndonesia Bacot gede seharusnya subsidi untuk pembelian kendaraan listrik itu yang di pakai,Negatif
@mama_vena Kendaraan listrik yang mengisi daya di SPKLU ultra fast charging hanya butuh waktu setengah jam saja. #NKRIMembangun,Positif
"@BosPurwa @KemenPU @kemendespdtt Itu si oppung babi di taro di mana lah otak nya ya, dr pd subsidi kendaraan listrik mending lah bangun infrasruktur desa ????",Negatif
@CNNIndonesia Ga urgent subsidi kendaraan listrik pribadi.,Negatif
"RT @bisnisindo_id: Pemerintah memastikan telah memulai program subsidi harga kendaraan listrik baterai. 

Menteri Perindustrian sebelumnya�",Positif
"Alih-alih menghentikan pembangunan PLTU yang makin over-capacity dan terbukti memperparah kondisi lingkungan serta kesehatan masyarakat akibat limbah dan polusi, ataukah beralih ke energi terbarukan, pemerintah malah sibuk mensubsidi kendaraan listrik yang problematik.",Negatif
RT @ZeboLady: Presiden AFEVA Edmund Araga menyambut baik keinginan Indonesia untuk memperkuat kolaborasi dalam percepatan ekosistem kendaraan listrik,Positif
"RT @gerhana_01: KSP Moeldoko : 
Harus kompak kerjasama menuju era kendaraan listrik.
Demi mewujudkan ekosistem mobil listrik yg lbh baik.�",Positif
"RT @mikadongaku22: Indonesia siap membangun kolaborasi dengan negara Asean dalam mewujudkan ekosistem kendaraan listrik
",Positif
"KSP @Dr_Moeldoko yg juga Ketua Perkumpulan Industri Kendaraan Listrik Indonesia (Periklindo) mengatakan, Indonesia mengembangkan ekosistem kendaraan listrik dari hulu ke hilir, dan siap berkolaborasi dg ASEAN dalam mewujudkan ekosistem kendaraan listrik.

#MoeldokoPenjagaNKRI https://t.co/2fP1LdkuLF",Positif
"@kompascom Kalau insentif kendaraan listrik bisa cepat, mestinya ini juga diakomodasi secara proporsional. Berapa banyak orang yang diangkut moda kereta? Bayangkan emisi yang dihasilkan kalau tiap orang bawa kendaraan. Bukan hanya IMPORTANT, tapi URGENT",Negatif
"ASEAN harus menjadi kekuatan bersama dalam industri kendaraan listrik sebab setiap negara memiliki kelebihannya masing-masing,' kata @Dr_Moeldoko

#MoeldokoPenjagaNKRI https://t.co/EjWSfn0AvT",Positif
RT @Aditya4nanda: Yuhuu gaskeun ? Indonesia siap untuk membangun kolaborasi dengan negara-negara ASEAN dalam mewujudkan ekosistem kendaraan listrik,Positif
"3/3. Dalam jangka panjang, standar baterai yang sama juga dapat mempercepat adopsi sepeda motor listrik di Indonesia. Dengan adanya standar yang jelas dan terukur, produsen dapat memproduksi lebih efisien dan pengguna lebih tertarik u beralih ke kendaraan ramah lingkungan",Positif
"Terlebih berbicara bahan bakar dari motor listrik juga sangat ramah dikantong, selain itu beberapa keunggulan yang dimiliki oleh motor listrik akan membuat masyarakat ingin memilikinya. Terlihat dari proyeksi pertumbuhan kendaraan listrik.",Positif
"RT @TJHoois: Pak @Dr_Moeldoko sbg Ketua Perkumpulan Industri Kendaraan Listrik Indonesia, siap berkolaborasi dgn Negara2 ASEAN",Positif
ngotot listrik2an karena perusahan luhut dkk kan bisnis nikel. menguntungkan bgt proyek kendaraan listrik https://t.co/TrCrtkyMdh,Negatif
Indonesia Ingin Gandeng Filipina untuk Produksi Kendaraan Listrik https://t.co/c3AUw7sOlz #TempoOtomotif,Positif
"@detikcom Gk jelas bapak ini, kemarin fokusnya kendaraan listrik untuk pemakaian pribadi, sekarang ngeluhin transportasi publik",Negatif
RT @Johan_Vicx: @detikcom Makanya klo macet gak usah subsidi kendaraan listrik Pak @jokowi nanti mambah macet banyak kendaraan. ,Negatif
@mediocrickey Nunggu 5th lagi biar keliatan daya tahannya gimana tuh mobil & motor listrik yg tahun 2022-2023 ini banyak launching.. dan kayanya jd kendaraan ke2 setelah punya mobil/motor bensin,Positif
@txtdrpemerintah Otapi tentu tidak mungkin dibatalkan karena sudah dilobby perusahaan kendaraan listrik biar batubara kita gak 'mubazir' yakan?,Negatif
"@detikcom Usul sih ya, daripada subsidi kendaraan listrik mending subsidi sepeda aja. Program mikrotrans dari rumah ke shelter bisa pake sepeda. Yaa efeknya ke produsen motor mobil sih, tapi itu resiko yg harus diambil.",Negatif
"Sobat #JTzen, di era sekarang kendaraan yang ramah lingkungan dan futuristik merupakan daya tarik masyarakat untuk memilikinya.

Terlebih berbicara bahan bakar dari motor listrik juga sangat ramah dikantong, 

#PakaiMolis #PLNUntukIndonesia #PLNEmobilizeYou  #AyoPakaiEV https://t.co/2KzmRAOGHa",Positif
@budimandjatmiko @jokowi Kalau orang cuma modal OMDO begini lah jdnya. teriak2 soal macet Jakarta tapi bikin kebijakan subsidi kendaraan listrik jutaan? harusnya perbanyak subsidi utk kendaraan umum bukan kendaraan pribadi!,Negatif
RT @jindc6: @kompascom ya kan situ yang ngotot bangun ikn sama subsidi kendaraan listrik yg nyedot anggaran.,Negatif
@budimandjatmiko @jokowi Sudah tau macet ada subsidi kendaraan listrik lagi. Pinterkan????,Negatif
Subsidi kendaraan listrik hanya menguntungkan segelintir orang! https://t.co/aJhxnqE3gY https://t.co/v8YpxOfG1X,Negatif
"@prastow @YouTube Mau ngasih THR aja harus ada pengantar 'perlambatan ekonomi global'.
Ada yg minta subsidi kendaraan listrik langsung nyahnyoh dikasih.",Negatif
"@detikcom lah terus ngapa subsidi kendaraan listrik bukan pembangunan transportasi umum,aneh juga",Negatif
"@keuangannews_id Subsudi kendaraan listrik 7 T boook, langsung ke produsen lagi, bukan ke konsumen....Ini yg kata @mohmahfudmd salah satu mentri keuangan terbaik?",Negatif
"Bangun Rantai Mineral serta Baterai Kendaraan Listrik, MBMA Perkuat Modal Lewat IPO https://t.co/JkSydXffxT #BandarLampung #Sumatra",Positif
"Suka heran, kenapa dah desain2 mobil/motor listrik yg ada di Indonesia tuh jelek2 bgt. Jrg bgt yg keliatan sporty kyk kendaraan biasa. Ada pun cm Tesla Sedan. Ioniq cukup oke jg sh, futuristic tp ga alay. Yg lain, meh.",Negatif
"Electrizen, PLN memastikan kesiapan SPKLU untuk memudahkan penguna kendaraan listrik selama masa mudik lebaran Hari Raya Idul Fitri 1444 Hijriah

#SPKLUPLNRamadan

#SPKLUPLN
#PakaiMolis #PLN #PowerBeyondGenerations #AyoPakaiEV #SPKLUPLNRamadan #PLNSiagaIdulFitri #PLNEMobilizeYou https://t.co/3A50flKYQT",Positif
"@kompascom Iya, kendaraan listrik contohnya KRL Harus diperbanyak armadanya, disosialisasikan biar masyarakat minat naik transportasi umum, biar jalanan gak macet",Positif
"Buat Kendaraan Listrik, PLN Berikan Diskon Tambah Daya Listrik Rumah https://t.co/Zew6kBgHpE",Positif
RT @PartaiSocmed: Di satu sisi anjuran Moeldoko ini baik tapi di sisi lain jadi amis karena beliau punya bisnis kendaraan listrik,Negatif
@syahlankholiq Program kendaraan listrik ini aja terlihat maksa kok bang wkwk,Negatif
"Sangat menarik, bagaimana seseorang benar-benar mampu berbelanja kebutuhan pokok tanpa kendaraan bermotor. Ia hanya butuh lebih banyak gantungan untuk plastik belanja yang ia beli di rompinya, kemudian membawa pulang itu semua dengan mengendarai skuter listrik. https://t.co/9LQtX8GR49",Positif
"Sekalian aja, masyarakat disaranin rakit motor listrik sendiri. Jadi, nggak perlu lagi bayar pajak kendaraan dan urus surat2. Simpel kok. https://t.co/dWw5Sw5Ya1",Negatif
"Selalu suka kalau liat konten adventure. Long Way Up contohnya, ngebahas gimana Ewan-Charley serta tim susah payah touring dari Argentina ke LA pakai kendaraan listrik yang semuanya masih dalam bentuk prototipe. https://t.co/KYTld0D7wE",Positif
"@sihir_sains Timingnya juga berbarengan sama campaign motor listrik dan penundaan pembelian KRL.
Kita jadi ngerasa kalo lagi dipaksa buat ninggalin kendaraan umum dan beralih ke kendaraan pribadi (terutama yg listrik).",Negatif
RT @antaranews: Honda akan kenalkan 30 kendaraan listrik hingga 2030 secara global https://t.co/2EHdNz8ewA,Positif
"@PartaiSocmed Belom yakin aja kendaraan listrik pabrikan dalam negeri ini sudah memenuhi standar. 
Misal harga battery berapa? bisa bertahan berapa lama?  Kemampuan  Torsinnya bagaimana? 
Kalo sekedar bisa jalan doang odong-odong juga pakai listrik ?",Negatif
"Kita pengguna kendaraan listrik bisa mencari SPKLU lewat aplikasi PLN Mobile nih. 
#PakaiMolis #PLN #PLNMobile #MudikLebaran
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/uyhkVDbRlP",Positif
"SPKLU yang di oprasikan PLN ada sebanyak 616. cukup lah ini untuk para pengguna kendaraan listrik.
 #PakaiMolis #PLN #PLNMobile #MudikLebaran
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/6eykFRd6Ht",Positif
"Fitur electric vehicle berguna untuk para pengguna kendaraan listrik yg sedang mencari lokasi SPKLU terdekat. 
#PakaiMolis #PLN #PLNMobile #MudikLebaran
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/4l0TvjHZ7n",Positif
"Tiba saat nya untuk mudik nih. buat yg pake kendaraan listrik gausah khawatir mau cari SPKLU dimana. kini bisa mengeceknya melalui PLN Mobile. 
#PakaiMolis #PLN #PLNMobile #MudikLebaran
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/1f3RcHAZbU",Positif
"Ada 9 titik lokasi SPKLU, untuk para pengguna kendaraan listrik yang akan melakukan perjalanan mudik. 
#PakaiMolis #PLN #PLNMobile #MudikLebaran
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/sJUIV9ffdZ",Positif
